Origin,Dest,Delay_Probability
CLT,GNV,0.1373514376996805
CLT,GPT,0.11753993610223644
CLT,IAD,0.19616613418530351
CLT,IND,0.16743566278424848
CLT,JAX,0.18786189683860233
CLT,LFT,0.07177215189873418
CLT,LGA,0.24867443150305044
CLT,MEM,0.16500554631170272
CLT,MGM,0.13332466149399055
CLT,MIA,0.1927781475318913
CLT,MKE,0.15815442516440853
CLT,MLB,0.1192624372432679
CLT,MOB,0.1824728230726567
CLT,MSY,0.16276483638380476
CLT,MTJ,0.0
CLT,OAJ,0.236629392971246
CLT,OMA,0.10824736550194122
CLT,ORF,0.24538768718801998
CLT,PBI,0.09242811501597444
CLT,PHF,0.17589669861554846
CLT,PIA,0.09223642172523962
CLT,PIT,0.17067803660565725
CLT,RDU,0.18871325568496947
CLT,RNO,0.13513513513513514
CLT,ROA,0.3044553521907931
CLT,RSW,0.1203438713255685
CLT,SAT,0.12092207432057682
CLT,SHV,0.14281170271769275
CLT,SMF,0.0850484993293092
CLT,STL,0.16629506378258457
CLT,TLH,0.1790284710667406
CLT,TPA,0.19081489184692182
CLT,TRI,0.17366080937167197
CLT,TTN,0.0
CLT,ONT,0.11656981981981981
CLT,CMI,0.1270551470588235
CLT,FLO,0.14756018518518518
CLT,HTS,0.1373929398148148
CLT,HVN,0.012658227848101266
CLT,ITH,0.08805970149253733
CLT,LYH,0.22499840255591053
CLT,PGV,0.14575082671957673
CLT,SBY,0.1360702875399361
CLT,TOL,0.11577508650519032
CLT,BGR,0.07749603174603174
CLT,ERI,0.09919175627240144
CLT,TVC,0.02857142857142857
CLT,ACK,0.02564102564102564
CLT,MVY,0.0
CLT,MYR,0.265537037037037
CLT,ABE,0.19464120370370366
CLT,ALB,0.16366898148148148
CLT,BTV,0.14324074074074072
CLT,BUF,0.16393981481481482
CLT,CID,0.12775694444444444
CLT,DAY,0.2253153935185185
CLT,FSD,0.0
CLT,FWA,0.16871875
CLT,GEG,0.2948148148148148
CLT,GRR,0.10888310185185185
CLT,GSO,0.26036458333333334
CLT,GSP,0.24035069444444446
CLT,HPN,0.20809722222222224
CLT,HSV,0.23029513888888886
CLT,JAN,0.2032320601851852
CLT,LEX,0.2593923611111111
CLT,LIT,0.19419494047619046
CLT,MDT,0.2418981481481481
CLT,MSN,0.14495949074074074
CLT,OKC,0.10922718253968254
CLT,PNS,0.24190972222222223
CLT,PWM,0.10432638888888889
CLT,RIC,0.22138888888888889
CLT,ROC,0.15420138888888887
CLT,SAV,0.26368055555555553
CLT,SBN,0.17746527777777776
CLT,SGF,0.20059143518518519
CLT,SYR,0.17048274911816577
CLT,TUL,0.1269375
CLT,TYS,0.2474803240740741
CLT,MHT,0.16244444444444445
CMH,DFW,0.10165002773155851
CMH,ATL,0.09071547420965058
CMH,AUS,0.01075812274368231
CMH,BWI,0.024938990571270105
CMH,DAL,0.01183080993080993
CMH,DEN,0.0867126218207749
CMH,HOU,0.0
CMH,IAH,0.08189308176100629
CMH,JFK,0.08837138508371387
CMH,LAS,0.06796173044925125
CMH,LAX,0.040640625
CMH,MCI,0.0
CMH,MCO,0.08587354409317803
CMH,MDW,0.02196894065446478
CMH,MSP,0.15168496949528565
CMH,OAK,0.0
CMH,ORD,0.1797284345047923
CMH,PDX,0.0
CMH,PHX,0.04507929642445213
CMH,SAN,0.0
CMH,SEA,0.04461538461538461
CMH,SFO,0.04168566775244299
CMH,SLC,0.0
CMH,CLT,0.1468996117581808
CMH,DTW,0.15001968940654464
CMH,PHL,0.08340012677283892
CMH,BNA,0.021950113378684806
CMH,BOS,0.07161122311827957
CMH,CHS,0.0
CMH,CVG,0.0
CMH,DCA,0.07637612612612611
CMH,EWR,0.04758896396396397
CMH,FLL,0.050981387478849415
CMH,IAD,0.03963258785942492
CMH,LGA,0.10896551724137932
CMH,LNK,0.0
CMH,MIA,0.05050199089874858
CMH,MSY,0.0
CMH,OMA,0.0
CMH,PBI,0.0
CMH,RDU,0.04973109243697478
CMH,RSW,0.025073696145124717
CMH,STL,0.01021829521829522
CMH,TPA,0.04416551326412918
CMH,MYR,0.016129032258064516
CMH,CID,0.0
CMH,MSN,0.0
CMH,SBN,0.0
CMI,DFW,0.15454030501089325
CMI,ORD,0.1859967320261438
CMI,CLT,0.04662806372549019
CMX,ORD,0.06549562841530054
CMX,DLH,0.0
CMX,EAU,0.11
CNY,DEN,0.053108626198083056
CNY,SLC,0.04885245901639344
COD,DEN,0.1197220447284345
COD,ORD,0.0
COD,SLC,0.11035714285714285
COU,DFW,0.14434504792332267
COU,DEN,0.05616428571428571
COU,ORD,0.12871405750798723
CPR,DEN,0.14067092651757188
CPR,SLC,0.06059105431309904
CRP,DFW,0.2656480865224625
CRP,DAL,0.0
CRP,HOU,0.029326123128119802
CRP,IAH,0.16108569051580698
CRW,ATL,0.19456869009584665
CRW,IAH,0.045899999999999996
CRW,MCO,0.00808
CRW,ORD,0.0444408945686901
CRW,CLT,0.09757188498402555
CRW,PHL,0.03881983240223464
CRW,DCA,0.04744600938967136
CRW,IAD,0.0
CSG,DFW,0.0
CSG,ATL,0.07584664536741213
CSG,CLT,0.05128205128205128
CVG,DFW,0.1670169162506933
CVG,ATL,0.141846921797005
CVG,AUS,0.059888250319284804
CVG,BWI,0.06356600110926235
CVG,DEN,0.11750415973377705
CVG,HOU,0.010550254452926209
CVG,IAH,0.08221281548640039
CVG,JFK,0.08314246762099523
CVG,LAS,0.06042570951585975
CVG,LAX,0.04603361344537815
CVG,MCI,0.06496388888888889
CVG,MCO,0.1078577371048253
CVG,MDW,0.03800998336106489
CVG,MSP,0.10496949528563505
CVG,ORD,0.19646166134185303
CVG,PHX,0.025160599571734475
CVG,SAN,0.014084507042253521
CVG,SEA,0.052587268993839836
CVG,SFO,0.04564885496183206
CVG,SLC,0.06433028286189683
CVG,CLT,0.16214115363283416
CVG,DTW,0.1149628397115918
CVG,PHL,0.12064337215751524
CVG,BDL,0.017105263157894738
CVG,BNA,0.0
CVG,BOS,0.11300857843137253
CVG,CHS,0.007528517110266159
CVG,CLE,0.0
CVG,DCA,0.12212854675548977
CVG,EWR,0.10326266891891893
CVG,FLL,0.08900166389351082
CVG,IAD,0.05219453376205788
CVG,JAX,0.040215633423180595
CVG,LGA,0.13903747870528108
CVG,MEM,0.0
CVG,MIA,0.09372582480091013
CVG,MSY,0.025372050816696915
CVG,ORF,0.0973913043478261
CVG,PBI,0.012091503267973857
CVG,RDU,0.06486834733893558
CVG,ROA,0.0
CVG,RSW,0.06140492359932089
CVG,SAT,0.0
CVG,STL,0.05897435897435898
CVG,TPA,0.06777721376198534
CVG,HTS,0.0
CVG,PIE,0.06303886925795055
CVG,SFB,0.07604369212962964
CVG,MYR,0.04408148148148148
CVG,PNS,0.0
CVG,PWM,0.041666666666666664
CVG,SAV,0.056431095406360425
CVG,TYS,0.0
CWA,MSP,0.050798722044728434
CWA,ORD,0.15664536741214058
CWA,DTW,0.06693249701314218
DAB,DFW,0.07105263157894737
DAB,ATL,0.0971491957848031
DAB,JFK,0.0
DAB,CLT,0.15660205213533002
DAB,DTW,0.0
DAB,PHL,0.08390977443609023
DAB,DCA,0.0
DAB,LGA,0.049
DAL,ATL,0.2109068219633943
DAL,AUS,0.08809206877426512
DAL,BWI,0.07565723793677205
DAL,DEN,0.14023433166943983
DAL,HOU,0.13503494176372713
DAL,IAH,0.10526011560693642
DAL,LAS,0.10154742096505824
DAL,LAX,0.09821408763172491
DAL,MCI,0.073261231281198
DAL,MCO,0.1308951350923065
DAL,MDW,0.0910981697171381
DAL,MSP,0.01372340425531915
DAL,OAK,0.0167720465890183
DAL,ORD,0.0648913043478261
DAL,PDX,0.036677740863787375
DAL,PHX,0.10344841930116472
DAL,SAN,0.06469911259012756
DAL,SEA,0.06921131447587354
DAL,SFO,0.05115830115830116
DAL,SJC,0.038586919104991395
DAL,SLC,0.03581966259453171
DAL,SNA,0.01630813953488372
DAL,CLT,0.02469047619047619
DAL,DTW,0.014592592592592593
DAL,PHL,0.009255813953488371
DAL,ABQ,0.06654742096505824
DAL,BNA,0.08135330005546311
DAL,BOS,0.006434108527131783
DAL,CHS,0.0069175627240143376
DAL,CLE,0.0
DAL,CMH,0.026683760683760684
DAL,DCA,0.06661231281198003
DAL,FLL,0.04719633943427621
DAL,HDN,0.0
DAL,IND,0.031093561973525873
DAL,JAX,0.01571993224167137
DAL,LGA,0.09237837837837837
DAL,MEM,0.03805075720764496
DAL,MIA,0.049164432529043796
DAL,MKE,0.024018737672583827
DAL,MSY,0.0965324459234609
DAL,MTJ,0.0
DAL,OMA,0.01170896785109983
DAL,ORF,0.0
DAL,PBI,0.0
DAL,PIT,0.017013274336283184
DAL,RDU,0.02083855254001392
DAL,RNO,0.019153439153439155
DAL,RSW,0.01801775147928994
DAL,SAT,0.0965779256794232
DAL,SMF,0.02141361256544503
DAL,STL,0.08998447032723239
DAL,TPA,0.07854270660011092
DAL,ONT,0.02012357414448669
DAL,BUR,0.022892561983471074
DAL,AMA,0.061437881308929555
DAL,BOI,0.022222222222222223
DAL,CRP,0.0
DAL,MYR,0.0
DAL,BUF,0.0
DAL,ELP,0.0804861111111111
DAL,GEG,0.0
DAL,LIT,0.07357233796296297
DAL,PNS,0.038589285714285715
DAL,PSP,0.020202020202020204
DAL,SAV,0.026875
DAL,TUL,0.07565972222222223
DAL,TUS,0.0
DAL,HRL,0.01092896174863388
DAL,LBB,0.057326388888888885
DAL,LGB,0.021798611111111112
DAL,COS,0.056145833333333325
DAL,MAF,0.08446064814814815
DAL,FAT,0.0
DBQ,ORD,0.10497183641975308
DCA,DFW,0.17800665557404327
DCA,ATL,0.178987798114254
DCA,AUS,0.03204648318042814
DCA,DAL,0.05045590682196339
DCA,DEN,0.0899683860232945
DCA,HOU,0.032919719169719176
DCA,IAH,0.12956738768718803
DCA,JFK,0.16270274299344067
DCA,LAS,0.0037243947858473
DCA,LAX,0.09880527777777778
DCA,MCI,0.08771332105586249
DCA,MCO,0.144567387687188
DCA,MDW,0.05658624514697726
DCA,MSP,0.09993178036605659
DCA,ORD,0.18300319488817893
DCA,PDX,0.061325788751714676
DCA,PHX,0.05123682750970604
DCA,SEA,0.09181641708264006
DCA,SFO,0.10139267879436419
DCA,SLC,0.04091954022988506
DCA,CLT,0.14542983915696062
DCA,DTW,0.10626871880199668
DCA,PHL,0.09654797559622852
DCA,AGS,0.0232258064516129
DCA,BDL,0.12524846248462485
DCA,BNA,0.1135108153078203
DCA,BOS,0.2139462007764836
DCA,BTR,0.07631666666666666
DCA,CAK,0.06391943127962085
DCA,CHS,0.08850993377483443
DCA,CLE,0.14681159420289855
DCA,CMH,0.08983136593591905
DCA,CRW,0.05169494047619048
DCA,CVG,0.10254461715601612
DCA,DAB,0.025
DCA,EWR,0.21168355855855855
DCA,FLL,0.08084026622296173
DCA,IND,0.1029276463963964
DCA,JAX,0.07654114490161003
DCA,LGA,0.17994592346089852
DCA,MEM,0.07855988200589971
DCA,MGM,0.0348705501618123
DCA,MIA,0.1463685524126456
DCA,MKE,0.03031266352694924
DCA,MLB,0.0
DCA,MSY,0.08016164994425864
DCA,OMA,0.027669724770642203
DCA,ORF,0.09916243654822336
DCA,PBI,0.024172394043528063
DCA,PIT,0.10186039360393603
DCA,RDU,0.14477376654632973
DCA,RSW,0.03059400230680507
DCA,STL,0.08968108707709373
DCA,TLH,0.03244104525175271
DCA,TPA,0.08353743760399335
DCA,BGR,0.07883648881239243
DCA,LAN,0.044321428571428574
DCA,TVC,0.0
DCA,ACK,0.01767857142857143
DCA,MVY,0.01053191489361702
DCA,MYR,0.029298892988929886
DCA,ALB,0.11278182870370371
DCA,BTV,0.07750289351851852
DCA,BUF,0.10831415343915343
DCA,CID,0.055756501182033104
DCA,DAY,0.10334953703703705
DCA,GRR,0.0739808201058201
DCA,GSO,0.06987268518518519
DCA,GSP,0.0763888888888889
DCA,HPN,0.1626996527777778
DCA,HSV,0.11209722222222222
DCA,ICT,0.012987012987012988
DCA,JAN,0.059452885747938757
DCA,LEX,0.016366615463389658
DCA,LIT,0.0643030753968254
DCA,MSN,0.04098591549295774
DCA,OKC,0.028701774691358022
DCA,PNS,0.09357638888888888
DCA,PWM,0.06470486111111112
DCA,ROC,0.07
DCA,SAV,0.07201388888888889
DCA,SBN,0.0
DCA,SYR,0.07033854166666667
DCA,TUL,0.044287615740740735
DCA,TYS,0.09340046296296295
DCA,MHT,0.09831481481481481
DEN,DFW,0.32223682750970606
DEN,ATL,0.25077648363838045
DEN,AUS,0.1719287298946201
DEN,BWI,0.13548114254021076
DEN,DAL,0.09820715474209651
DEN,HOU,0.0861259012756517
DEN,IAH,0.2360704381586245
DEN,JFK,0.08895848595848595
DEN,LAS,0.3038765945646145
DEN,LAX,0.3002961730449251
DEN,MCI,0.18097254575707156
DEN,MCO,0.20304215196894065
DEN,MDW,0.11755268996117584
DEN,MSP,0.21113422074320579
DEN,OAK,0.06780366056572379
DEN,ORD,0.30547390841320554
DEN,PDX,0.19739129229062674
DEN,PHX,0.25352745424292844
DEN,SAN,0.19860232945091516
DEN,SEA,0.31845812534664447
DEN,SFO,0.24597872593296888
DEN,SJC,0.14605843435543936
DEN,SLC,0.30336591791458684
DEN,SNA,0.1461702717692734
DEN,CLT,0.22463394342762064
DEN,DTW,0.16754048807542984
DEN,PHL,0.18972407099278982
DEN,ABQ,0.15170770937326677
DEN,ASE,0.28028846153846154
DEN,BDL,0.07857903494176373
DEN,BMI,0.007903225806451612
DEN,BNA,0.16887132556849696
DEN,BOS,0.20378813089295617
DEN,CHS,0.0888
DEN,CLE,0.10257677275265215
DEN,CMH,0.10103438713255684
DEN,CVG,0.12384414864115365
DEN,DCA,0.07240488075429839
DEN,EGE,0.14973375931842386
DEN,EWR,0.18262617859123684
DEN,FLL,0.13390460343871327
DEN,GRB,0.015551948051948051
DEN,HDN,0.18811608093716722
DEN,IAD,0.17867145899893502
DEN,IND,0.15248752079866887
DEN,JAX,0.09606335177168511
DEN,LFT,0.012987012987012988
DEN,LGA,0.2195195195195195
DEN,LNK,0.08533439829605964
DEN,MEM,0.10362451469772602
DEN,MIA,0.171165280088741
DEN,MKE,0.14227680057047776
DEN,MLI,0.11104792560801145
DEN,MSY,0.15076677759290072
DEN,MTJ,0.1565548455804047
DEN,OMA,0.18141430948419301
DEN,ORF,0.07376249265138154
DEN,PBI,0.0603030303030303
DEN,PIA,0.0
DEN,PIT,0.09315030504714365
DEN,RDU,0.11391153632834167
DEN,RNO,0.12692290626733221
DEN,RST,0.03458702064896755
DEN,RSW,0.038341822297679684
DEN,SAT,0.15152745424292846
DEN,SHV,0.06731586446962301
DEN,SMF,0.15701261785912368
DEN,STL,0.19657792567942314
DEN,TPA,0.15507487520798666
DEN,ONT,0.12903216860787575
DEN,BUR,0.0875138657792568
DEN,AMA,0.07518510113075332
DEN,BFF,0.05238658146964857
DEN,BFL,0.030894568690095846
DEN,BIS,0.1414217252396166
DEN,BOI,0.1418719594326915
DEN,CNY,0.07271565495207667
DEN,COD,0.12798722044728436
DEN,COU,0.06458333333333333
DEN,CPR,0.15411608093716722
DEN,DIK,0.12378700745473908
DEN,DRO,0.18466027689030884
DEN,EAR,0.06168523002421308
DEN,GCC,0.06686474973375932
DEN,GJT,0.1635484949832776
DEN,GTF,0.1243276836158192
DEN,GUC,0.16787486515641856
DEN,HLN,0.0973202614379085
DEN,HYS,0.06635463258785942
DEN,IDA,0.13992347482123837
DEN,JMS,0.06339925258129142
DEN,LAR,0.11465343070135402
DEN,LBF,0.060209265175718854
DEN,MOT,0.10133652822151225
DEN,MRY,0.10713129496402878
DEN,PRC,0.04202373345504336
DEN,RKS,0.08557401490947816
DEN,SAF,0.13113268608414239
DEN,SBP,0.07631948881789137
DEN,SGU,0.09482244897959184
DEN,SUN,0.03267949666913398
DEN,BRO,0.0
DEN,JLN,0.07685344827586206
DEN,SUX,0.015669291338582678
DEN,TYR,0.013559322033898306
DEN,TVC,0.12708333333333333
DEN,SLN,0.03939533584694876
DEN,HOB,0.014696969696969696
DEN,ACV,0.03111111111111111
DEN,PVU,0.02106382978723404
DEN,STS,0.045540372670807454
DEN,FLG,0.11345486111111112
DEN,OTH,0.0
DEN,LWS,0.0
DEN,TWF,0.01694915254237288
DEN,PAE,0.05570278111244498
DEN,PIR,0.07662222222222222
DEN,ATY,0.01987108013937282
DEN,WYS,0.0005714285714285715
DEN,XWA,0.12519456366237483
DEN,RIW,0.05656481481481482
DEN,SHR,0.06008457677074699
DEN,ALS,0.06573770491803278
DEN,MYR,0.0
DEN,ABE,0.007279411764705882
DEN,ALB,0.012138888888888888
DEN,BTV,0.0
DEN,BUF,0.02041816009557945
DEN,CID,0.08684606481481481
DEN,DAY,0.016542056074766356
DEN,ELP,0.10690972222222223
DEN,FSD,0.14902199074074074
DEN,GEG,0.07586516203703704
DEN,GRR,0.08563368055555556
DEN,GSO,0.06504672897196262
DEN,GSP,0.03756944444444445
DEN,HSV,0.05726041666666667
DEN,ICT,0.17888599537037037
DEN,LEX,0.04481957186544343
DEN,LIT,0.13383680555555555
DEN,MDT,0.0
DEN,MSN,0.07971006944444443
DEN,OKC,0.19289467592592593
DEN,PNS,0.020590277777777777
DEN,PSP,0.07833333333333332
DEN,PWM,0.0
DEN,RIC,0.04048611111111111
DEN,ROC,0.0
DEN,SAV,0.00010416666666666666
DEN,SBN,0.0
DEN,SGF,0.1293806216931217
DEN,SYR,0.01732638888888889
DEN,TUL,0.15558101851851852
DEN,TUS,0.11583912037037036
DEN,TYS,0.08558652729384436
DEN,HRL,0.0
DEN,LBB,0.06591203703703703
DEN,LGB,0.046875
DEN,COS,0.33410300925925923
DEN,MAF,0.06317592592592593
DEN,EUG,0.05007291666666666
DEN,FAT,0.10486226851851851
DEN,SBA,0.06055555555555555
DFW,ATL,0.26514697726012204
DFW,AUS,0.2689434276206323
DFW,BWI,0.15760399334442596
DFW,DEN,0.2814353854686633
DFW,HOU,0.27207085413200227
DFW,IAH,0.3590238491403217
DFW,JFK,0.15654516317016318
DFW,LAS,0.2725998336106489
DFW,LAX,0.2837140876317249
DFW,MCI,0.23257903494176368
DFW,MCO,0.2589972268441486
DFW,MDW,0.01924509803921569
DFW,MSP,0.2580948419301165
DFW,OAK,0.018846153846153846
DFW,ORD,0.272555910543131
DFW,PDX,0.19485856905158072
DFW,PHX,0.2591514143094842
DFW,SAN,0.23795341098169714
DFW,SEA,0.2551869107043816
DFW,SFO,0.2694107043815862
DFW,SJC,0.11373682750970603
DFW,SLC,0.24675790349417637
DFW,SNA,0.1830116472545757
DFW,CLT,0.23697171381031618
DFW,DTW,0.23155158069883522
DFW,PHL,0.22495978924015528
DFW,ABQ,0.22265806988352746
DFW,AEX,0.17104898828541
DFW,AGS,0.07282229965156795
DFW,ASE,0.10932025028441411
DFW,BDL,0.08308065425831923
DFW,BMI,0.11196485623003195
DFW,BNA,0.19492512479201332
DFW,BOS,0.20379090404880756
DFW,BTR,0.2374570160843039
DFW,CHS,0.13310969116080934
DFW,CLE,0.14792290626733223
DFW,CMH,0.16838768718801997
DFW,CSG,0.0
DFW,CVG,0.20521194834006815
DFW,DAB,0.058605263157894744
DFW,DCA,0.20396422628951746
DFW,EGE,0.0872280701754386
DFW,EVV,0.10111821086261981
DFW,EWR,0.23198668885191345
DFW,FAY,0.10241379310344828
DFW,FLL,0.22867165834719913
DFW,FSM,0.15194940476190474
DFW,GNV,0.05026585960960961
DFW,GPT,0.15693290734824283
DFW,GRB,0.0
DFW,HDN,0.0425531914893617
DFW,IAD,0.16321352502662406
DFW,IND,0.17901786704698516
DFW,JAX,0.17820299500831946
DFW,LFT,0.20383226837060703
DFW,LGA,0.2505147222222222
DFW,MEM,0.24717970049916807
DFW,MGM,0.15171405750798722
DFW,MIA,0.25605518580144204
DFW,MKE,0.15317692734331667
DFW,MLB,0.0
DFW,MLI,0.13342385516506924
DFW,MLU,0.14910862619808307
DFW,MOB,0.17059595119245702
DFW,MSY,0.24623128119800336
DFW,MTJ,0.06282312925170068
DFW,OMA,0.16738214087631725
DFW,ORF,0.11285277777777779
DFW,PBI,0.11605697550585731
DFW,PIA,0.13108626198083068
DFW,PIT,0.17873211314475876
DFW,RDU,0.1696769273433167
DFW,RNO,0.15329312257348865
DFW,RSW,0.13904048807542985
DFW,SAT,0.2524389905712701
DFW,SHV,0.22452024403771492
DFW,SMF,0.19802967276760955
DFW,STL,0.2213643926788686
DFW,TLH,0.15719661674986135
DFW,TPA,0.2060038824181919
DFW,TRI,0.03668846694796062
DFW,ONT,0.19522462562396006
DFW,BUR,0.12042289855072463
DFW,CMI,0.1338888888888889
DFW,AMA,0.2597624990095872
DFW,BGR,0.03333333333333333
DFW,BFL,0.11631475225225225
DFW,BIS,0.0765814696485623
DFW,BOI,0.1230116472545757
DFW,COU,0.14952076677316292
DFW,DRO,0.10424920127795528
DFW,GJT,0.11789137380191693
DFW,GUC,0.09368794326241137
DFW,IDA,0.016229508196721313
DFW,MRY,0.043396226415094344
DFW,SAF,0.0663471778487753
DFW,SBP,0.07076655052264809
DFW,SGU,0.024112903225806455
DFW,ABI,0.19838125665601705
DFW,ACT,0.15443024494142707
DFW,BPT,0.0966717632739997
DFW,BRO,0.14138445154419596
DFW,CLL,0.11550851970181045
DFW,CRP,0.23112728785357736
DFW,DRT,0.08416377314814813
DFW,GCK,0.11263578274760382
DFW,GGG,0.11919861554845582
DFW,GRI,0.10070287539936103
DFW,GRK,0.2182907348242811
DFW,JLN,0.08873517786561266
DFW,LAW,0.1524499467518637
DFW,LCH,0.14462654320987653
DFW,LRD,0.07942492012779552
DFW,MHK,0.07350851970181044
DFW,PIB,0.031464968152866236
DFW,ROW,0.07309295603225316
DFW,SJT,0.18071352502662408
DFW,SPI,0.11885763888888887
DFW,SPS,0.12531203407880726
DFW,SUX,0.013793103448275862
DFW,SWO,0.08101703940362087
DFW,TXK,0.11478966986155485
DFW,TYR,0.21599041533546323
DFW,TVC,0.06107692307692307
DFW,STS,0.03187165775401069
DFW,MEI,0.0459349593495935
DFW,FLG,0.0424390243902439
DFW,MYR,0.07813865546218488
DFW,ALB,0.11419047619047618
DFW,BTV,0.043333333333333335
DFW,BUF,0.12747974537037038
DFW,CID,0.1797337962962963
DFW,DAY,0.18249652777777778
DFW,ELP,0.2825
DFW,FSD,0.16575644841269843
DFW,FWA,0.14048735119047617
DFW,GEG,0.12000413359788359
DFW,GRR,0.15270833333333333
DFW,GSO,0.17300462962962962
DFW,GSP,0.1563483796296296
DFW,HSV,0.24010763888888892
DFW,ICT,0.27333275462962964
DFW,JAN,0.24845370370370368
DFW,LEX,0.13071875
DFW,LIT,0.28079456018518517
DFW,MDT,0.11799768518518519
DFW,MSN,0.18676273148148148
DFW,OKC,0.2980613425925926
DFW,PNS,0.19651967592592592
DFW,PSP,0.1328587962962963
DFW,PWM,0.03363636363636364
DFW,RIC,0.12322585978835982
DFW,ROC,0.0
DFW,SAV,0.12758101851851852
DFW,SBN,0.15130787037037038
DFW,SGF,0.29865740740740737
DFW,SYR,0.11407837301587304
DFW,TUL,0.2720515046296296
DFW,TUS,0.21921875000000002
DFW,TYS,0.18156249999999996
DFW,HRL,0.16333333333333333
DFW,LBB,0.25435763888888885
DFW,LGB,0.0
DFW,COS,0.22428819444444445
DFW,MAF,0.2357349537037037
DFW,EUG,0.07784313725490197
DFW,FAT,0.20055555555555554
DFW,SBA,0.10189236111111112
DFW,ACY,0.0
DHN,ATL,0.11943290734824281
DIK,DEN,0.0853381256656017
DLH,MSP,0.16738019169329074
DLH,ORD,0.12281150159744408
DLH,LNK,0.0
DRO,DFW,0.1279632587859425
DRO,DEN,0.11493610223642171
DRO,IAH,0.0
DRO,LAS,0.0
DRO,LAX,0.0
DRO,ORD,0.0
DRO,PHX,0.043674121405750804
DRO,SLC,0.19681666666666664
DRO,CPR,0.0
DRT,DFW,0.10973784722222223
DTW,DFW,0.18777592900721018
DTW,ATL,0.15681087077093733
DTW,AUS,0.06893926788685525
DTW,BWI,0.08087215751525235
DTW,DAL,0.0
DTW,DEN,0.12267054908485858
DTW,HOU,0.0
DTW,IAH,0.23434830837493068
DTW,JFK,0.1050277315585136
DTW,LAS,0.13392678868552413
DTW,LAX,0.12950637825845812
DTW,MCI,0.07857043815862451
DTW,MCO,0.12498835274542429
DTW,MDW,0.14937603993344428
DTW,MSP,0.1036993899057127
DTW,OAK,0.05212765957446809
DTW,ORD,0.22984291799787007
DTW,PDX,0.04051098901098901
DTW,PHX,0.10044925124792015
DTW,SAN,0.06916666666666665
DTW,SEA,0.09453688297282306
DTW,SFO,0.07164115363283416
DTW,SJC,0.031914893617021274
DTW,SLC,0.08523322240709928
DTW,SNA,0.015622481684981685
DTW,CLT,0.13803105934553522
DTW,PLN,0.1450511182108626
DTW,PHL,0.15466001109262342
DTW,AVP,0.11664556962025316
DTW,BDL,0.1106769273433167
DTW,BMI,0.0245045045045045
DTW,BNA,0.10125374376039933
DTW,BOS,0.12695923460898503
DTW,CHS,0.06899532710280375
DTW,CLE,0.1438546866333888
DTW,CMH,0.1668649473100388
DTW,CVG,0.07529894620077648
DTW,DAB,0.0
DTW,DCA,0.1175657237936772
DTW,ELM,0.08263578274760382
DTW,EVV,0.03746527777777778
DTW,EWR,0.18785753902226446
DTW,FLL,0.1151747088186356
DTW,GRB,0.1318663338879645
DTW,IAD,0.26294355697550587
DTW,IND,0.12947171381031614
DTW,JAX,0.037107363724710664
DTW,LGA,0.1481028840820854
DTW,LNK,0.0
DTW,MEM,0.10466351660939288
DTW,MIA,0.06867443150305047
DTW,MKE,0.19422691441441442
DTW,MLI,0.1103537170263789
DTW,MSY,0.04861350574712644
DTW,OMA,0.1806107205623902
DTW,ORF,0.11885052689961177
DTW,PBI,0.018125
DTW,PIT,0.1526012201885746
DTW,RDU,0.07119800332778702
DTW,RSW,0.08292540210759844
DTW,SAT,0.07483418803418804
DTW,SMF,0.0
DTW,STL,0.12006378258458125
DTW,TPA,0.09179672767609541
DTW,TTN,0.0
DTW,ITH,0.08607028753993609
DTW,BGR,0.0
DTW,LAN,0.1369481419855796
DTW,APN,0.10429712460063896
DTW,AZO,0.16843042071197412
DTW,BGM,0.09643237486687965
DTW,CIU,0.07629392971246007
DTW,CWA,0.08461648745519712
DTW,ERI,0.18535534591194971
DTW,ESC,0.12868043511334246
DTW,IMT,0.07297200669405142
DTW,MBS,0.1337912673056443
DTW,SWF,0.14855128205128204
DTW,TVC,0.1424920127795527
DTW,ORH,0.018251587301587303
DTW,LSE,0.0446530612244898
DTW,MYR,0.04446180555555556
DTW,ABE,0.027534246575342463
DTW,ALB,0.16445891203703702
DTW,BTV,0.0761878453038674
DTW,BUF,0.0963125
DTW,CID,0.062125
DTW,DAY,0.0774025974025974
DTW,FWA,0.1473451327433628
DTW,GRR,0.14695601851851853
DTW,GSO,0.019566929133858265
DTW,GSP,0.062481203007518804
DTW,HPN,0.23366920152091253
DTW,HSV,0.05171641791044776
DTW,LEX,0.08566550925925925
DTW,MDT,0.15875377468060392
DTW,MSN,0.21440682870370367
DTW,PNS,0.0
DTW,PWM,0.0508599537037037
DTW,RIC,0.09991319444444445
DTW,ROC,0.12503472222222223
DTW,SAV,0.01638418079096045
DTW,SBN,0.10752912621359223
DTW,SYR,0.12229745370370369
DTW,TYS,0.03083333333333333
EAR,DEN,0.03640677966101695
EAR,ORD,0.05642911877394637
EAR,LBF,0.0
EAT,SEA,0.0946027689030884
EAT,YKM,0.0
EAU,ORD,0.02846751863684771
EAU,CMX,0.0
EGE,DFW,0.09137184115523467
EGE,ATL,0.01891666666666667
EGE,DEN,0.11659744408945687
EGE,IAH,0.11137236987818383
EGE,JFK,0.07372340425531915
EGE,LAX,0.044838709677419354
EGE,ORD,0.12233048433048434
