month,carrier_name,airport_name,predicted_arrival_delay
6,American Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,American Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,American Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,American Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,American Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,American Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,American Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,American Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,American Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,American Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,American Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,American Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,American Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,American Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Alaska Airlines Inc.,Other,71.97285474358473
6,Alaska Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Alaska Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Alaska Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Alaska Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Alaska Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Alaska Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Alaska Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Alaska Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Alaska Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Alaska Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Alaska Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Alaska Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Alaska Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Alaska Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Alaska Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Alaska Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Alaska Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Alaska Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Alaska Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Alaska Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Delta Air Lines Inc.,Other,71.97285474358473
6,Delta Air Lines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Delta Air Lines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Delta Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Delta Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Delta Air Lines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Delta Air Lines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Delta Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Delta Air Lines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Delta Air Lines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Delta Air Lines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Delta Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Delta Air Lines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Delta Air Lines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Delta Air Lines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Delta Air Lines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Delta Air Lines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Delta Air Lines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Delta Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Delta Air Lines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Delta Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,United Air Lines Inc.,Other,71.97285474358473
6,United Air Lines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,United Air Lines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,United Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,United Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,United Air Lines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,United Air Lines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,United Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,United Air Lines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,United Air Lines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,United Air Lines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,United Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,United Air Lines Inc.,"Denver, CO: Denver International",71.97285474358473
6,United Air Lines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,United Air Lines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,United Air Lines Inc.,"Boston, MA: Logan International",71.97285474358473
6,United Air Lines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,United Air Lines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,United Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,United Air Lines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,United Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Southwest Airlines Co.,Other,71.97285474358473
6,Southwest Airlines Co.,"Nashville, TN: Nashville International",71.97285474358473
6,Southwest Airlines Co.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Southwest Airlines Co.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Southwest Airlines Co.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Southwest Airlines Co.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Southwest Airlines Co.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Southwest Airlines Co.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Southwest Airlines Co.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Southwest Airlines Co.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Southwest Airlines Co.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Southwest Airlines Co.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Southwest Airlines Co.,"Denver, CO: Denver International",71.97285474358473
6,Southwest Airlines Co.,"San Diego, CA: San Diego International",71.97285474358473
6,Southwest Airlines Co.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Southwest Airlines Co.,"Boston, MA: Logan International",71.97285474358473
6,Southwest Airlines Co.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Southwest Airlines Co.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Southwest Airlines Co.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Southwest Airlines Co.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Southwest Airlines Co.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Frontier Airlines Inc.,Other,71.97285474358473
6,Frontier Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Frontier Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Frontier Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Frontier Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Frontier Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Frontier Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Frontier Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Frontier Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Frontier Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Frontier Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Frontier Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Frontier Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Frontier Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Frontier Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Frontier Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Frontier Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Frontier Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Frontier Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Frontier Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Frontier Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Hawaiian Airlines Inc.,Other,71.97285474358473
6,Hawaiian Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Hawaiian Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Hawaiian Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Hawaiian Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Hawaiian Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Hawaiian Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Hawaiian Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Hawaiian Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Hawaiian Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Hawaiian Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Hawaiian Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Hawaiian Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Hawaiian Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Hawaiian Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Hawaiian Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Hawaiian Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Hawaiian Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Hawaiian Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Hawaiian Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Hawaiian Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Spirit Air Lines,Other,71.97285474358473
6,Spirit Air Lines,"Nashville, TN: Nashville International",71.97285474358473
6,Spirit Air Lines,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Spirit Air Lines,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Spirit Air Lines,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Spirit Air Lines,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Spirit Air Lines,"Kansas City, MO: Kansas City International",71.97285474358473
6,Spirit Air Lines,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Spirit Air Lines,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Spirit Air Lines,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Spirit Air Lines,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Spirit Air Lines,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Spirit Air Lines,"Denver, CO: Denver International",71.97285474358473
6,Spirit Air Lines,"San Diego, CA: San Diego International",71.97285474358473
6,Spirit Air Lines,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Spirit Air Lines,"Boston, MA: Logan International",71.97285474358473
6,Spirit Air Lines,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Spirit Air Lines,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Spirit Air Lines,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Spirit Air Lines,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Spirit Air Lines,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,US Airways Inc.,Other,71.97285474358473
6,US Airways Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,US Airways Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,US Airways Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,US Airways Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,US Airways Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,US Airways Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,US Airways Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,US Airways Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,US Airways Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,US Airways Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,US Airways Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,US Airways Inc.,"Denver, CO: Denver International",71.97285474358473
6,US Airways Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,US Airways Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,US Airways Inc.,"Boston, MA: Logan International",71.97285474358473
6,US Airways Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,US Airways Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,US Airways Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,US Airways Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,US Airways Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,AirTran Airways Corporation,Other,71.97285474358473
6,AirTran Airways Corporation,"Nashville, TN: Nashville International",71.97285474358473
6,AirTran Airways Corporation,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,AirTran Airways Corporation,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,AirTran Airways Corporation,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,AirTran Airways Corporation,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,AirTran Airways Corporation,"Kansas City, MO: Kansas City International",71.97285474358473
6,AirTran Airways Corporation,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,AirTran Airways Corporation,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,AirTran Airways Corporation,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,AirTran Airways Corporation,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,AirTran Airways Corporation,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,AirTran Airways Corporation,"Denver, CO: Denver International",71.97285474358473
6,AirTran Airways Corporation,"San Diego, CA: San Diego International",71.97285474358473
6,AirTran Airways Corporation,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,AirTran Airways Corporation,"Boston, MA: Logan International",71.97285474358473
6,AirTran Airways Corporation,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,AirTran Airways Corporation,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,AirTran Airways Corporation,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,AirTran Airways Corporation,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,AirTran Airways Corporation,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,American Eagle Airlines Inc.,Other,71.97285474358473
6,American Eagle Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,American Eagle Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,American Eagle Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,American Eagle Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,American Eagle Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,American Eagle Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,American Eagle Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,American Eagle Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,American Eagle Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,American Eagle Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,American Eagle Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,American Eagle Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,American Eagle Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,American Eagle Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,American Eagle Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,American Eagle Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,American Eagle Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,American Eagle Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,American Eagle Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,American Eagle Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Pinnacle Airlines Inc.,Other,71.97285474358473
6,Pinnacle Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Pinnacle Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Pinnacle Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Pinnacle Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Pinnacle Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Pinnacle Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Pinnacle Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Pinnacle Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Pinnacle Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Pinnacle Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Pinnacle Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Pinnacle Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Pinnacle Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Pinnacle Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Pinnacle Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Pinnacle Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Pinnacle Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Pinnacle Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Pinnacle Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Pinnacle Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Atlantic Southeast Airlines,Other,71.97285474358473
6,Atlantic Southeast Airlines,"Nashville, TN: Nashville International",71.97285474358473
6,Atlantic Southeast Airlines,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Atlantic Southeast Airlines,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Atlantic Southeast Airlines,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Atlantic Southeast Airlines,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Atlantic Southeast Airlines,"Kansas City, MO: Kansas City International",71.97285474358473
6,Atlantic Southeast Airlines,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Atlantic Southeast Airlines,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Atlantic Southeast Airlines,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Atlantic Southeast Airlines,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Atlantic Southeast Airlines,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Atlantic Southeast Airlines,"Denver, CO: Denver International",71.97285474358473
6,Atlantic Southeast Airlines,"San Diego, CA: San Diego International",71.97285474358473
6,Atlantic Southeast Airlines,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Atlantic Southeast Airlines,"Boston, MA: Logan International",71.97285474358473
6,Atlantic Southeast Airlines,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Atlantic Southeast Airlines,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Atlantic Southeast Airlines,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Atlantic Southeast Airlines,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Atlantic Southeast Airlines,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Continental Air Lines Inc.,Other,71.97285474358473
6,Continental Air Lines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Continental Air Lines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Continental Air Lines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Continental Air Lines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Continental Air Lines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Continental Air Lines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Continental Air Lines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Continental Air Lines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Continental Air Lines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Continental Air Lines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Continental Air Lines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Continental Air Lines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Continental Air Lines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Continental Air Lines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Continental Air Lines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Continental Air Lines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Continental Air Lines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Continental Air Lines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Continental Air Lines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Continental Air Lines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Comair Inc.,Other,71.97285474358473
6,Comair Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Comair Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Comair Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Comair Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Comair Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Comair Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Comair Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Comair Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Comair Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Comair Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Comair Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Comair Inc.,"Denver, CO: Denver International",71.97285474358473
6,Comair Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Comair Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Comair Inc.,"Boston, MA: Logan International",71.97285474358473
6,Comair Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Comair Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Comair Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Comair Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Comair Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Northwest Airlines Inc.,Other,71.97285474358473
6,Northwest Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Northwest Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Northwest Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Northwest Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Northwest Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
6,Northwest Airlines Inc.,"Kansas City, MO: Kansas City International",71.97285474358473
6,Northwest Airlines Inc.,"Minneapolis, MN: Minneapolis-St Paul International",71.97285474358473
6,Northwest Airlines Inc.,"Pittsburgh, PA: Pittsburgh International",71.97285474358473
6,Northwest Airlines Inc.,"Raleigh/Durham, NC: Raleigh-Durham International",71.97285474358473
6,Northwest Airlines Inc.,"St. Louis, MO: St Louis Lambert International",71.97285474358473
6,Northwest Airlines Inc.,"Atlanta, GA: Hartsfield-Jackson Atlanta International",71.97285474358473
6,Northwest Airlines Inc.,"Denver, CO: Denver International",71.97285474358473
6,Northwest Airlines Inc.,"San Diego, CA: San Diego International",71.97285474358473
6,Northwest Airlines Inc.,"Austin, TX: Austin - Bergstrom International",71.97285474358473
6,Northwest Airlines Inc.,"Boston, MA: Logan International",71.97285474358473
6,Northwest Airlines Inc.,"Los Angeles, CA: Los Angeles International",71.97285474358473
6,Northwest Airlines Inc.,"New Orleans, LA: Louis Armstrong New Orleans International",71.97285474358473
6,Northwest Airlines Inc.,"Chicago, IL: Chicago O'Hare International",71.97285474358473
6,Northwest Airlines Inc.,"Philadelphia, PA: Philadelphia International",71.97285474358473
6,Northwest Airlines Inc.,"Phoenix, AZ: Phoenix Sky Harbor International",71.97285474358473
6,Aloha Airlines Inc.,Other,71.97285474358473
6,Aloha Airlines Inc.,"Nashville, TN: Nashville International",71.97285474358473
6,Aloha Airlines Inc.,"Cleveland, OH: Cleveland-Hopkins International",71.97285474358473
6,Aloha Airlines Inc.,"Washington, DC: Ronald Reagan Washington National",71.97285474358473
6,Aloha Airlines Inc.,"Detroit, MI: Detroit Metro Wayne County",71.97285474358473
6,Aloha Airlines Inc.,"Indianapolis, IN: Indianapolis International",71.97285474358473
